Age,DailyRate,DistanceFromHome,EmployeeCount,HourlyRate,JobInvolvement,JobLevel,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Education_2,Education_3,Education_4,Education_5,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,EnvironmentSatisfaction_4,JobSatisfaction_2,JobSatisfaction_3,JobSatisfaction_4,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
27.0,199,6,1,55,2,1,2539.0,7950.0,1,13,80,4,0,4,2,2,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34.0,1400,9,1,70,3,2,5714.0,5829.0,1,20,80,6,3,6,5,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35.0,528,8,1,100,3,1,4323.0,7108.0,1,17,80,6,2,5,4,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
29.0,408,23,1,45,2,3,7336.0,11162.0,1,13,80,11,3,11,8,3,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40.0,593,9,1,88,3,3,13499.0,13782.0,9,17,80,20,3,18,7,2,13,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42.0,481,12,1,44,3,4,13758.0,2447.0,0,12,80,22,2,21,9,13,14,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
42.0,647,4,1,45,3,2,5155.0,2325.07,7,13,80,9,3,6,4,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.0,982,1,1,58,2,1,2258.0,16340.0,6,12,80,10,2,8,0,1,7,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,477,24,1,49,3,1,3597.0,6409.0,8,22,80,6,2,4,3,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28.0,1485,12,1,79,3,1,2515.0,22955.0,1,11,80,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
26.0,1384,3,1,82,4,1,4420.0,13421.0,1,22,80,8,2,8,7,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30.0,852,10,1,72,2,2,6578.0,2706.0,1,18,80,10,3,10,3,1,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
40.0,902,26,1,92,2,2,4422.0,21203.0,3,13,80,16,3,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
35.0,819,2,1,44,2,3,10274.0,19588.0,2,18,80,15,2,7,7,6,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34.0,669,1,1,97,2,2,5343.0,25755.0,0,20,80,14,3,13,9,4,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,636,4,1,47,2,1,2376.0,26537.0,1,13,80,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
43.0,1372,9,1,85,1,2,5346.0,9489.0,8,13,80,7,2,4,3,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
32.0,862,2,1,76,3,1,2827.0,14947.0,1,12,80,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56.0,718,4,1,92,3,5,19626.31,18575.0,4,13,80,28,2,5,2,4,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29.0,1401,6,1,54,3,1,3131.0,26342.0,1,13,80,10,5,10,8,0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19.0,645,9,1,54,3,1,2552.0,7172.0,1,25,80,1,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45.0,1457,7,1,83,3,1,4477.0,20100.0,4,19,80,7,2,3,2,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
37.0,977,1,1,56,2,2,6474.0,9961.0,1,13,80,14,2,14,8,3,11,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20.0,805,3,1,87,2,1,3033.0,12828.0,1,12,80,2,2,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44.0,1097,10,1,96,3,1,2936.0,10826.0,1,11,80,6,4,6,4,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
53.0,1223,7,1,50,3,5,18606.0,18640.0,3,18,80,26,6,7,7,4,7,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29.0,942,15,1,69,1,1,2168.0,26704.24,0,18,80,6,2,5,4,1,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
22.0,1256,3,1,48,2,1,2853.0,4223.0,0,11,80,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
46.0,1402,2,1,69,3,4,17048.0,24097.0,8,23,80,28,2,26,15,14,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44.0,117,17,1,74,1,1,2290.0,4279.0,2,13,80,6,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33.0,147,2,1,99,3,1,3600.0,8429.0,1,13,80,5,2,5,4,1,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41.0,906,5,1,95,2,1,2107.0,20293.0,6,17,80,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,1329,29,1,61,3,2,4115.0,13192.0,8,19,80,8,3,4,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.0,1184,2,1,62,3,2,4327.0,25440.0,5,12,80,5,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
50.0,1421,2,1,30,3,4,17856.0,9490.0,2,22,80,32,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28.0,1179,19,1,78,2,1,3196.0,12449.0,1,12,80,6,2,6,5,3,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
46.0,1450,15,1,52,3,5,19081.0,10849.0,5,11,80,25,2,4,2,0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35.0,1361,17,1,94,3,2,8966.0,21026.0,3,15,80,15,2,7,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
24.0,984,17,1,97,3,1,2210.0,3372.0,1,13,80,1,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
33.0,1146,25,1,82,3,2,4539.0,4905.0,1,12,80,10,3,10,7,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36.0,917,6,1,60,1,1,2741.0,6865.0,1,14,80,7,4,7,7,1,7,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30.0,853,7,1,49,3,2,3491.0,11309.0,1,13,80,10,4,10,7,8,9,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44.0,200,29,1,32,3,2,4541.0,7744.0,1,25,80,20,3,20,11,13,14,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
20.0,654,21,1,43,4,1,2678.0,5050.0,1,17,80,2,2,2,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46.0,150,2,1,60,3,2,7379.0,17433.0,2,11,80,12,3,6,3,1,4,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
42.0,179,2,1,79,4,2,6272.0,12858.0,7,16,80,10,3,4,3,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58.309999999999945,696,7,1,52,4,2,5220.0,10893.0,0,18,80,12,3,11,7,1,9,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,117,13,1,77,2,1,2743.0,7331.0,1,20,80,2,2,2,2,2,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
32.0,1316,2,1,38,3,2,4998.0,2338.0,4,14,80,10,2,8,7,0,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
36.0,363,1,1,77,1,3,10252.0,4235.0,2,21,80,17,2,7,7,7,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
33.0,117,9,1,60,3,1,2781.0,6311.0,0,13,80,15,5,14,10,4,10,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40.0,117,10,1,84,2,2,6852.0,11591.0,7,12,80,7,2,5,1,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25.0,1356,10,1,57,3,2,4950.0,20623.0,0,14,80,5,4,4,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30.0,1465,1,1,63,3,1,3579.0,9369.0,0,21,80,12,2,11,9,5,7,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
42.0,458,26,1,60,3,3,13191.0,23281.0,3,17,80,20,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
35.0,1212,8,1,78,2,3,10377.0,13755.0,4,11,80,16,6,13,2,4,12,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
27.0,1103,14,1,42,3,1,2235.0,14377.0,1,14,80,9,3,9,7,6,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
54.0,966,1,1,53,3,3,10502.0,9659.0,7,17,80,33,2,5,4,1,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44.0,1117,2,1,72,4,1,2011.0,19982.0,1,13,80,10,5,10,5,7,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19.0,504,10,1,96,2,1,1859.0,6148.0,1,25,80,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
29.0,1010,1,1,97,3,1,3760.0,5598.0,1,15,80,3,5,3,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54.0,685,3,1,85,3,4,17779.0,23474.0,3,14,80,35,2,10,9,0,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31.0,1332,11,1,80,3,2,6833.0,17089.0,1,12,80,6,2,6,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31.0,1062,24,1,96,2,2,6812.0,17198.0,1,19,80,10,2,10,9,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58.309999999999945,326,3,1,48,2,2,5171.0,16490.0,5,17,80,13,2,6,1,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43.0,920,3,1,96,1,5,19626.31,18625.0,3,14,80,25,2,8,7,0,7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49.0,1098,4,1,85,2,5,18711.0,12124.0,2,13,80,23,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36.0,469,3,1,46,3,1,3692.0,9256.0,1,12,80,12,2,11,10,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
48.0,969,2,1,76,4,1,2559.0,16620.0,5,11,80,7,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
27.0,1167,4,1,76,3,1,2517.0,3208.0,1,11,80,5,2,5,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.0,1329,7,1,82,3,2,6623.0,4204.0,1,11,80,6,2,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48.0,715,1,1,76,2,5,18265.0,8733.0,6,12,80,25,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29.0,694,1,1,87,2,4,16124.0,3423.0,3,14,80,9,2,7,7,1,7,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34.0,1320,20,1,89,4,1,2585.0,21643.0,0,17,80,2,5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
44.0,1099,5,1,88,3,5,18213.0,8751.0,7,11,80,26,5,22,9,3,10,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33.0,536,10,1,82,4,3,8380.0,21708.0,0,14,80,10,3,9,8,0,8,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19.0,265,25,1,57,4,1,2994.0,21221.0,1,12,80,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
23.0,373,1,1,47,3,1,1382.46,16901.0,1,22,80,1,2,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.0,599,24,1,73,1,1,1382.46,8040.0,1,14,80,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
26.0,583,4,1,53,3,1,2875.0,9973.0,1,20,80,8,2,8,5,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
45.0,1449,2,1,94,1,5,18824.0,2493.0,2,16,80,26,2,24,10,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
55.0,177,8,1,37,2,4,13577.0,25592.0,1,15,80,34,3,31,9,14,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,251,10,1,45,2,1,2625.0,25308.0,1,20,80,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
46.0,168,4,1,33,2,5,18789.0,9946.0,2,14,80,26,2,11,4,0,8,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
34.0,131,2,1,86,3,2,4538.0,6039.0,0,12,80,4,3,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
51.0,237,9,1,83,3,5,19626.31,19196.0,4,24,80,31,5,29,10,11,10,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58.309999999999945,1429,18,1,67,3,3,10512.0,20002.0,6,12,80,25,6,9,7,5,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34.0,135,19,1,46,3,2,4444.0,22534.0,4,13,80,15,2,11,8,5,10,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28.0,791,1,1,44,3,1,2154.0,6842.0,0,11,80,5,2,4,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
44.0,1199,4,1,92,4,5,19190.0,17477.0,1,14,80,26,4,25,9,14,13,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34.0,648,11,1,56,2,2,4490.0,21833.0,4,11,80,14,5,10,9,1,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35.0,735,6,1,66,3,1,3506.0,6020.0,0,14,80,4,3,3,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
42.0,603,7,1,78,4,2,2372.0,5628.0,6,16,80,18,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
43.0,531,4,1,56,2,3,10231.0,20364.0,3,14,80,23,3,21,7,14,14,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36.0,429,2,1,53,3,2,5410.0,2325.07,9,11,80,18,2,16,14,5,12,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
44.0,621,15,1,73,3,3,7978.0,14075.0,1,11,80,10,2,10,7,0,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28.0,193,2,1,52,2,1,3867.0,14222.0,1,12,80,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
51.0,968,6,1,40,2,1,2838.0,4257.0,0,14,80,8,6,7,0,7,7,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30.0,879,9,1,72,3,2,4695.0,12858.0,7,18,80,10,3,8,4,1,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
29.0,806,7,1,39,3,1,3339.0,17285.0,3,13,80,10,2,7,7,7,7,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
28.0,640,1,1,84,3,1,2080.0,4732.0,2,11,80,5,2,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
25.0,266,1,1,40,3,1,2096.0,18830.0,1,18,80,2,3,2,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32.0,604,8,1,56,4,2,6209.0,11693.0,1,15,80,10,4,10,7,0,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
45.0,364,25,1,83,3,5,18061.0,13035.0,3,22,80,22,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39.0,412,13,1,94,2,4,17123.0,17334.0,6,13,80,21,4,19,9,14,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58.0,848,23,1,88,3,1,2372.0,26076.0,1,12,80,2,3,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.0,1089,7,1,79,3,2,4883.0,22845.0,1,18,80,10,3,10,4,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
39.0,360,23,1,93,3,1,3904.0,22154.0,0,13,80,6,2,5,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30.0,1138,6,1,48,2,2,4627.0,23631.0,0,12,80,10,6,9,2,6,7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
36.0,325,10,1,63,3,3,7094.0,5747.0,3,12,80,10,0,7,7,1,7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46.0,991,1,1,44,3,1,3423.0,22957.0,6,12,80,10,3,7,6,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28.0,1476,1,1,55,1,2,6674.0,16392.0,0,11,80,10,6,9,8,7,5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50.0,1322,28,1,43,3,4,16880.0,22422.0,4,11,80,25,2,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
